Term,Semester,Year,CRN,Subject,Number,Section,Title,Instructor,Credits,Max,Enroll,SectionType,ContactHours,InstructorType,CourseType
201940,Spring,2019,42661,CSIS,114,05M,Management Information Sys-Lab,Liu,0,16,16,Lab,2,T,B
201940,Spring,2019,40121,CSIS,114,4,Management Information Systems,Liu,3,32,32,Lecture,2,T,B
201940,Spring,2019,40977,CSIS,115,8,Database Design and App fo Bus,Armitage,3,16,16,Lecture,3,F,N
201940,Spring,2019,43996,CSIS,115,12,Database Design and App fo Bus,Armitage,3,16,16,Lecture,3,F,N
201940,Spring,2019,40487,CSIS,120,03M,Intro to Software Dev-Lab,Fryling,0,16,13,Lab,2,T,M
201940,Spring,2019,40053,CSIS,120,09M,Intro to Software Dev-Lab,Fryling,0,17,16,Lab,2,T,M
201940,Spring,2019,40486,CSIS,120,6,Intro to Software Development,Fryling,4,32,29,Lecture,3,T,M
201940,Spring,2019,43589,CSIS,120,25W,Intro to Software Dev-Lab,Small,0,16,13,Lab,2,T,M
201940,Spring,2019,40052,CSIS,120,13W,Intro to Software Dev-Lab,Small,0,16,15,Lab,2,T,M
201940,Spring,2019,40051,CSIS,120,9,Intro to Software Development,Small,4,32,28,Lecture,3,T,M
201940,Spring,2019,40876,CSIS,120,05W,Intro to Software Dev-Lab,White,0,16,16,Lab,2,F,M
201940,Spring,2019,42893,CSIS,120,2,Intro to Software Development,White,4,16,16,Lecture,3,F,M
201940,Spring,2019,43873,CSIS,180,6ET,Web Design-Lab,Mehta,0,16,15,Lab,2,P,N
201940,Spring,2019,44479,CSIS,180,8EH,Web Design-Lab,Mehta,0,16,16,Lab,2,P,N
201940,Spring,2019,43872,CSIS,180,2E,Web Design,Mehta,3,32,31,Lecture,2,P,N
201940,Spring,2019,42662,CSIS,180,9EW,Web Design-Lab,Schindler,0,16,7,Lab,2,P,N
201940,Spring,2019,42036,CSIS,180,7EM,Web Design - Lab,Schindler,0,16,8,Lab,2,P,N
201940,Spring,2019,42035,CSIS,180,5E,Web Design,Schindler,3,32,15,Lecture,2,P,N
201940,Spring,2019,44980,CSIS,201,09M,Diversity in CS - Lab,Egan,0,24,10,Lab,2,T,N
201940,Spring,2019,44978,CSIS,201,9,Diversity in CS,Egan,3,24,10,Lecture,2,T,N
201940,Spring,2019,44219,CSIS,210,04T,Data Structures-Lab,White,0,16,8,Lab,2,F,M
201940,Spring,2019,42038,CSIS,210,09W,Data Structures - Lab,White,0,16,16,Lab,2,F,M
201940,Spring,2019,40280,CSIS,210,9,Data Structures,White,3,32,24,Lecture,3,F,M
201940,Spring,2019,42897,CSIS,225,04T,Advanced Programming Lab,Lim,0,13,12,Lab,2,T,M
201940,Spring,2019,42898,CSIS,225,05W,Advanced Programming-Lab,Lim,0,16,16,Lab,2,T,M
201940,Spring,2019,42896,CSIS,225,7,Advanced Programming,Lim,3,39,33,Lecture,2,T,M
201940,Spring,2019,40168,CSIS,225,08T,Advanced Programming Lab,White,0,13,5,Lab,2,F,M
201940,Spring,2019,44986,CSIS,320,10T,Machine Learning-Lab,DiTursi,0,16,7,Lab,2,F,M
201940,Spring,2019,44984,CSIS,320,09M,Machine Learning-Lab,DiTursi,0,16,15,Lab,2,F,M
201940,Spring,2019,44983,CSIS,320,11,Machine Learning,DiTursi,3,32,22,Lecture,2,F,M
201940,Spring,2019,43503,CSIS,351,8,Theory of Computation,Matthews,3,32,32,Lecture,3,T,M
201940,Spring,2019,44990,CSIS,380,02H,Computer Graphics-Lab,Flatland,0,16,13,Lab,2,T,M
201940,Spring,2019,44989,CSIS,380,10H,Computer Graphics-Lab,Flatland,0,16,16,Lab,2,T,M
201940,Spring,2019,44988,CSIS,380,3,Computer Graphics,Flatland,3,32,29,Lecture,2,T,M
201940,Spring,2019,42903,CSIS,385,04T,Design+Analysis of Alg Lab,Teresco,0,13,13,Lab,2,T,M
201940,Spring,2019,42905,CSIS,385,05W,Design+Analysis of Alg Lab,Teresco,0,13,13,Lab,2,T,M
201940,Spring,2019,43594,CSIS,385,10T,Design+Analysis of Alg-Lab,Teresco,0,13,13,Lab,2,T,M
201940,Spring,2019,42995,CSIS,385,5,Design+Analysis of Algorithm,Teresco,3,39,39,Lecture,2,T,M
201940,Spring,2019,43881,CSIS,390,02T,Web Application Dev - Lab,Breimer,0,16,14,Lab,2,T,M
201940,Spring,2019,43880,CSIS,390,01W,Web Application Dev Lab,Breimer,0,16,16,Lab,2,T,M
201940,Spring,2019,43877,CSIS,390,1,Web Application Development,Breimer,3,32,30,Lecture,2,T,M
201940,Spring,2019,43597,CSIS,415,04T,Software Engineering II-Lab,Cotler,0,16,9,Lab,2,T,M
201940,Spring,2019,43598,CSIS,415,05M,Software Engineering II-Lab,Cotler,0,16,9,Lab,2,T,M
201940,Spring,2019,43997,CSIS,415,13M,Software Engineering II-Lab,Cotler,0,16,16,Lab,2,T,M
201940,Spring,2019,42045,CSIS,415,7E,Software Engineering II,Cotler,3,38,33,Lecture,2,T,M
202030,Fall,2019,30105,CSIS,10,9EW,Intro to Computer App-Lab,"Armitage, Linda",0,16,16,Lab,2,P,B
202030,Fall,2019,34637,CSIS,10,8EH,Intro to Computer App-Lab,Arunasalem,0,16,15,Lab,2,P,B
202030,Fall,2019,34636,CSIS,10,T6E,Intro to Computer App - Lab,Arunasalem,0,16,15,Lab,2,P,B
202030,Fall,2019,34634,CSIS,10,5E,Intro to Computer Applications,Rivituso,3,32,30,Lecture,2,P,B
202030,Fall,2019,30103,CSIS,10,10,Intro to Computer Applicat,Schindler,3,32,31,Lecture,2,P,B
202030,Fall,2019,30108,CSIS,10,7EM,Intro to Computer App-Lab,White,0,16,15,Lab,2,F,B
202030,Fall,2019,30910,CSIS,11,2EA,Prob Solving With Spreadsheets,Arunasalem,1,16,14,Lecture,1.5,P,B
202030,Fall,2019,34655,CSIS,11,2EB,Prob Solving With Spreadsheets,Arunasalem,1,16,10,Lecture,1.5,P,B
202030,Fall,2019,33602,CSIS,11,04A,Prob Solving With Spreadsheets,Breimer,1,16,15,Lecture,1.5,T,B
202030,Fall,2019,34657,CSIS,11,04B,Prob Solving With Spreadsheets,Breimer,1,16,14,Lecture,1.5,T,B
202030,Fall,2019,33605,CSIS,11,06A,Prob Solving With Spreadsheets,DiTursi,1,16,12,Lecture,1.5,F,B
202030,Fall,2019,34656,CSIS,11,06B,Prob Solving With Spreadsheets,DiTursi,1,16,13,Lecture,1.5,F,B
202030,Fall,2019,32711,CSIS,110,02T,Intro CS: Multimedia Lab,Flatland,0,15,12,Lab,2,T,M
202030,Fall,2019,32712,CSIS,110,10T,Intro CS: Multimedia Lab,Flatland,0,15,17,Lab,2,T,M
202030,Fall,2019,32709,CSIS,110,13,Intro CS: Multimedia,Flatland,3,30,29,Lecture,2,T,M
202030,Fall,2019,30474,CSIS,110,08H,Intro CS:MM Python Prg-Lab,Fryling,0,15,13,Lab,2,T,M
202030,Fall,2019,32708,CSIS,110,10H,Intro CS:MM Python Prg Lab,Fryling,0,15,12,Lab,2,T,M
202030,Fall,2019,30110,CSIS,110,7,Intro CS: MM Python Prg,Fryling,3,30,25,Lecture,2,T,M
202030,Fall,2019,30111,CSIS,110,05F,Intro CS:Linux-Lab,Goldstein,0,15,6,Lab,2,T,M
202030,Fall,2019,30114,CSIS,110,09F,Intro CS:Linux-Lab,Goldstein,0,15,11,Lab,2,T,M
202030,Fall,2019,30109,CSIS,110,2,Intro CS: Linux,Goldstein,3,30,17,Lecture,2,T,M
202030,Fall,2019,30112,CSIS,110,04H,Intro CS: Music Python -Lab,Vandenberg,0,15,10,Lab,2,T,M
202030,Fall,2019,30147,CSIS,110,29F,Intro CS: Music Python-Lab,Vandenberg,0,15,15,Lab,2,T,M
202030,Fall,2019,30527,CSIS,110,9,Intro CS:Music Python,Vandenberg,3,30,25,Lecture,2,T,M
202030,Fall,2019,30363,CSIS,114,7EM,Management Information Sys-lab,Allen,0,16,16,Lab,2,P,B
202030,Fall,2019,30307,CSIS,114,9EW,Management Information Sys-Lab,Allen,0,16,8,Lab,2,P,B
202030,Fall,2019,30362,CSIS,114,3E,Management Information Systems,Allen,3,32,24,Lecture,2,P,B
202030,Fall,2019,30573,CSIS,114,05F,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
202030,Fall,2019,34266,CSIS,114,09M,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
202030,Fall,2019,30365,CSIS,114,10H,Management Information Sys-lab,Armitage,0,16,16,Lab,2,F,B
202030,Fall,2019,30308,CSIS,114,W09,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
202030,Fall,2019,30572,CSIS,114,6,Management Information Systems,Armitage,3,32,32,Lecture,2,F,B
202030,Fall,2019,30361,CSIS,114,8,Management Information Systems,Armitage,3,32,32,Lecture,2,F,B
202030,Fall,2019,35119,CSIS,114,6ET,Management Information Sys-Lab,"Armitage, Linda",0,16,15,Lab,2,P,B
202030,Fall,2019,35120,CSIS,114,8ET,Management Information Sys-Lab,"Armitage, Linda",0,16,16,Lab,2,P,B
202030,Fall,2019,35118,CSIS,114,2E,Management Information Systems,"Armitage, Linda",3,32,31,Lecture,2,P,B
202030,Fall,2019,30306,CSIS,114,02H,Management Information Sys-Lab,DiTursi,0,16,11,Lab,2,F,B
202030,Fall,2019,30310,CSIS,114,02T,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
202030,Fall,2019,30300,CSIS,114,1,Management Information Systems,DiTursi,3,32,27,Lecture,2,F,B
202030,Fall,2019,32717,CSIS,114,09W,Management Information Sys-Lab,Schindler,0,16,16,Lab,2,P,B
202030,Fall,2019,30364,CSIS,114,24T,Management Information Sys-lab,Schindler,0,16,11,Lab,2,P,B
202030,Fall,2019,30309,CSIS,114,11,Management Information Systems,Schindler,3,32,27,Lecture,2,P,B
202030,Fall,2019,30943,CSIS,115,8,Database Design and App fo Bus,Yoder,3,16,16,Lecture,3,T,N
202030,Fall,2019,33609,CSIS,115,10,Database Design and App fo Bus,Yoder,3,16,15,Lecture,3,T,N
202030,Fall,2019,31033,CSIS,120,05W,Intro to Software Dev - Lab,Small,0,16,14,Lab,2,T,M
202030,Fall,2019,30466,CSIS,120,13W,Intro to Software Dev - Lab,Small,0,16,16,Lab,2,T,M
202030,Fall,2019,31032,CSIS,120,12,Intro to Software Development,Small,4,32,30,Lecture,3,T,M
202030,Fall,2019,34639,CSIS,180,6ET,Web Design-Lab,Mehta,0,16,15,Lab,2,P,N
202030,Fall,2019,34640,CSIS,180,8EH,Web Design-Lab,Mehta,0,16,10,Lab,2,P,N
202030,Fall,2019,34638,CSIS,180,2E,Web Design,Mehta,3,32,25,Lecture,2,P,N
202030,Fall,2019,34090,CSIS,200,15,Intro to CyberSecurity,Armitage,3,28,22,Lecture,3,F,N
202030,Fall,2019,34294,CSIS,210,05W,Data Structures-Lab,Teresco,0,16,15,Lab,2,T,M
202030,Fall,2019,32869,CSIS,210,09W,Data Structures - Lab,Teresco,0,16,14,Lab,2,T,M
202030,Fall,2019,32868,CSIS,210,11,Data Structures,Teresco,3,32,29,Lecture,3,T,M
202030,Fall,2019,30116,CSIS,210,05F,Data Structures-Lab,White,0,17,15,Lab,2,F,M
202030,Fall,2019,30115,CSIS,210,5,Data Structures,White,3,17,15,Lecture,3,F,M
202030,Fall,2019,30193,CSIS,220,01M,Assembly Lang and Comp Arc-Lab,White,0,16,16,Lab,2,F,M
202030,Fall,2019,30192,CSIS,220,01W,Assembly Lang and Comp Arc-Lab,White,0,16,16,Lab,2,F,M
202030,Fall,2019,33089,CSIS,220,4,Assembly Lang and Comp Archtcr,White,4,32,32,Lecture,3,F,M
202030,Fall,2019,30917,CSIS,251,13M,Discrete Structures-Lab,Matthews,0,16,0,Lab,1.5,T,M
202030,Fall,2019,33061,CSIS,251,3EM,Discrete Structures-Lab,Matthews,0,16,0,Lab,1.5,T,M
202030,Fall,2019,30918,CSIS,251,7EM,Discrete Structures-Lab,Matthews,0,16,1,Lab,1.5,T,M
202030,Fall,2019,33060,CSIS,251,8,Discrete Structures,Matthews,4,24,0,Lecture,2,T,M
202030,Fall,2019,31547,CSIS,251,10,Discrete Structures,Matthews,4,24,1,Lecture,2,T,M
202030,Fall,2019,35122,CSIS,340,3,Programming Languages,Teresco,3,28,22,Lecture,3,T,M
202030,Fall,2019,30456,CSIS,350,12,Database Management Systems,Vandenberg,3,28,28,Lecture,3,T,M
202030,Fall,2019,34787,CSIS,370,05F,Robotics - Lab,Liu,0,16,15,Lab,2,T,M
202030,Fall,2019,34786,CSIS,370,25M,Robotics,Liu,3,16,15,Lecture,2,T,M
202030,Fall,2019,33613,CSIS,400,1,Unix/Linux,Goldstein,3,16,12,Lecture,3,T,M
202030,Fall,2019,30118,CSIS,410,6E,Software Engineering I,Cotler,3,40,29,Lecture,2,T,M
202030,Fall,2019,33230,CSIS,410,04T,Software Engineering I -Lab,Fryling,0,16,7,Lab,2,T,M
202030,Fall,2019,33652,CSIS,410,09M,Software Engineering I-Lab,Fryling,0,16,8,Lab,2,T,M
202030,Fall,2019,32721,CSIS,410,13W,Software Engineering I-Lab,Fryling,0,16,14,Lab,2,T,M
202040,Spring,2020,40041,CSIS,10,01M,Intro to Computer App.-Lab,Armitage,0,16,3,Lab,2,F,B
202040,Spring,2020,42658,CSIS,10,1,Intro to Computer Applications,Armitage,3,32,4,Lecture,2,F,B
202040,Spring,2020,40870,CSIS,10,12T,Intro to Computer App.-Lab,Liu,0,16,0,Lab,2,T,B
202040,Spring,2020,40038,CSIS,10,7EM,Intro to Computer App.-Lab,TBA,0,16,2,Lab,2,P,B
202040,Spring,2020,40040,CSIS,10,9EW,Intro to Computer App.-Lab,TBA,0,16,2,Lab,2,P,B
202040,Spring,2020,40037,CSIS,10,3E,Intro to Computer Applications,TBA,3,32,3,Lecture,2,P,B
202040,Spring,2020,45232,CSIS,11,02A,Prob Solving Spreadsheets,Breimer,1,16,5,Lecture,1.5,T,B
202040,Spring,2020,45233,CSIS,11,02B,Prob Solving Spreadsheets,Breimer,1,16,1,Lecture,1.5,T,B
202040,Spring,2020,45234,CSIS,11,10A,Prob Solving Spreadsheets,Goldstein,1,16,4,Lecture,1.5,T,B
202040,Spring,2020,45578,CSIS,11,10B,Prob Solving With Spreadsheets,Goldstein,1,16,1,Lecture,1.5,T,B
202040,Spring,2020,43901,CSIS,11,4EA,Prob Solving Spreadsheets,TBA,1,16,2,Lecture,1.5,P,B
202040,Spring,2020,43999,CSIS,11,4EB,Prob Solving Spreadsheets,TBA,1,16,0,Lecture,1.5,P,B
202040,Spring,2020,45769,CSIS,19,5W,Programming for Poets-Term A,Bellis,1,32,0,Lecture,1,T,N
202040,Spring,2020,45495,CSIS,19,04T,Stress Free Computing,Cotler,1,24,23,Lecture,1,T,N
202040,Spring,2020,43870,CSIS,110,04H,Intro to CS: MM Python-Lab,Fryling,0,16,5,Lab,2,T,M
202040,Spring,2020,42660,CSIS,110,05F,Intro to CS: MM Python Lab,Fryling,0,16,7,Lab,2,T,M
202040,Spring,2020,40357,CSIS,110,7,Intro to CS: MM Python,Fryling,3,32,12,Lecture,2,T,M
202040,Spring,2020,42888,CSIS,110,06H,Intro to CS: Linux-Lab,Goldstein,0,16,1,Lab,2,T,M
202040,Spring,2020,42890,CSIS,110,F09,Intro to CS: Linux-Lab,Goldstein,0,16,1,Lab,2,T,M
202040,Spring,2020,42886,CSIS,110,11,Intro to CS: Linux,Goldstein,3,32,2,Lecture,2,T,M
202040,Spring,2020,40362,CSIS,114,04H,Management Information Sys-Lab,Armitage,0,16,9,Lab,2,F,B
202040,Spring,2020,40197,CSIS,114,05F,Management Information Sys-Lab,Armitage,0,16,10,Lab,2,F,B
202040,Spring,2020,40275,CSIS,114,5,Management Information Systems,Armitage,3,32,19,Lecture,2,F,B
202040,Spring,2020,42661,CSIS,114,05M,Management Information Sys-Lab,DiTursi,0,16,4,Lab,2,F,B
202040,Spring,2020,40194,CSIS,114,09M,Management Information Sys-Lab,DiTursi,0,16,11,Lab,2,F,B
202040,Spring,2020,40121,CSIS,114,4,Management Information Systems,DiTursi,3,32,15,Lecture,2,F,B
202040,Spring,2020,40873,CSIS,114,6ET,Management Information Sys-Lab,TBA,0,16,3,Lab,2,P,B
202040,Spring,2020,40195,CSIS,114,8EH,Management Information Sys-Lab,TBA,0,16,4,Lab,2,P,B
202040,Spring,2020,40192,CSIS,114,ME7,Management Information Sys-Lab,TBA,0,16,6,Lab,2,P,B
202040,Spring,2020,40196,CSIS,114,W9E,Management Information Sys-Lab,TBA,0,16,1,Lab,2,P,B
202040,Spring,2020,40658,CSIS,114,2E,Management Information Systems,TBA,3,32,7,Lecture,2,P,B
202040,Spring,2020,40153,CSIS,114,3E,Management Information Systems,TBA,3,32,7,Lecture,2,P,B
202040,Spring,2020,40977,CSIS,115,8,Database Design and App fo Bus,Vandenberg,3,16,16,Lecture,3,T,N
202040,Spring,2020,43996,CSIS,115,12,Database Design and App fo Bus,Vandenberg,3,16,16,Lecture,3,T,N
202040,Spring,2020,40052,CSIS,120,09W,Intro to Software Dev-Lab,Small,0,16,4,Lab,2,T,M
202040,Spring,2020,43589,CSIS,120,25W,Intro to Software Dev-Lab,Small,0,16,2,Lab,2,T,M
202040,Spring,2020,40051,CSIS,120,8,Intro to Software Development,Small,4,32,6,Lecture,3,T,M
202040,Spring,2020,45567,CSIS,120,01W,Intro to Software Develop-Lab,White,0,16,2,Lab,2,F,M
202040,Spring,2020,40487,CSIS,120,03M,Intro to Software Dev-Lab,White,0,16,1,Lab,2,F,M
202040,Spring,2020,40876,CSIS,120,05W,Intro to Software Dev-Lab,White,0,16,3,Lab,2,F,M
202040,Spring,2020,40053,CSIS,120,09M,Intro to Software Dev-Lab,White,0,16,0,Lab,2,F,M
202040,Spring,2020,40486,CSIS,120,6,Intro to Software Development,White,4,32,5,Lecture,3,F,M
202040,Spring,2020,42893,CSIS,120,12,Intro to Software Development,White,4,32,1,Lecture,3,F,M
202040,Spring,2020,44479,CSIS,180,06T,Web Design-Lab,TBA,0,16,1,Lab,2,P,N
202040,Spring,2020,43873,CSIS,180,09M,Web Design-Lab,TBA,0,16,6,Lab,2,P,N
202040,Spring,2020,42036,CSIS,180,12H,Web Design - Lab,TBA,0,16,3,Lab,2,P,N
202040,Spring,2020,42662,CSIS,180,8EH,Web Design-Lab,TBA,0,16,6,Lab,2,P,N
202040,Spring,2020,43872,CSIS,180,9,Web Design,TBA,3,32,7,Lecture,2,P,N
202040,Spring,2020,42035,CSIS,180,6ET,Web Design,TBA,3,32,9,Lecture,2,P,N
202040,Spring,2020,44219,CSIS,210,04T,Data Structures-Lab,Liu,0,16,2,Lab,2,T,M
202040,Spring,2020,42038,CSIS,210,09W,Data Structures - Lab,Liu,0,16,6,Lab,2,T,M
202040,Spring,2020,40280,CSIS,210,9,Data Structures,Liu,3,32,8,Lecture,3,T,M
202040,Spring,2020,42897,CSIS,225,04T,Advanced Programming Lab,Teresco,0,16,7,Lab,2,T,M
202040,Spring,2020,42898,CSIS,225,05W,Advanced Programming-Lab,Teresco,0,16,3,Lab,2,T,M
202040,Spring,2020,40168,CSIS,225,08T,Advanced Programming Lab,Teresco,0,16,2,Lab,2,T,M
202040,Spring,2020,42896,CSIS,225,7,Advanced Programming,Teresco,3,24,7,Lecture,2,T,M
202040,Spring,2020,45568,CSIS,225,9,Advanced Programming,Teresco,3,24,5,Lecture,2,T,M
202040,Spring,2020,44984,CSIS,320,01W,Machine Learning-Lab,DiTursi,0,16,7,Lab,2,F,M
202040,Spring,2020,44986,CSIS,320,10T,Machine Learning-Lab,DiTursi,0,16,4,Lab,2,F,M
202040,Spring,2020,44983,CSIS,320,3,Machine Learning,DiTursi,3,32,11,Lecture,2,F,M
202040,Spring,2020,45493,CSIS,351,6,Theory of Computation,Breimer,3,24,8,Lecture,3,T,M
202040,Spring,2020,43592,CSIS,351,8,Theory of Computation,Matthews,3,24,14,Lecture,3,T,M
202040,Spring,2020,45490,CSIS,355,4,Advanced Database,Vandenberg,3,16,13,Lecture,3,T,M
202040,Spring,2020,43594,CSIS,385,01W,Design+Analysis of Alg-Lab,Flatland,0,16,7,Lab,2,T,M
202040,Spring,2020,42903,CSIS,385,02T,Design+Analysis of Alg Lab,Flatland,0,16,3,Lab,2,T,M
202040,Spring,2020,42905,CSIS,385,09W,Design+Analysis of Alg Lab,Flatland,0,16,9,Lab,2,T,M
202040,Spring,2020,42995,CSIS,385,1,Design+Analysis of Algorithm,Flatland,3,24,9,Lecture,2,T,M
202040,Spring,2020,45496,CSIS,385,3,Design+Analysis of Algorithm,Flatland,3,24,10,Lecture,2,T,M
202040,Spring,2020,43880,CSIS,390,05F,Web Application Dev Lab,Lim,0,16,8,Lab,2,T,M
202040,Spring,2020,43881,CSIS,390,10H,Web Application Dev - Lab,Lim,0,16,8,Lab,2,T,M
202040,Spring,2020,43877,CSIS,390,5,Web Application Development,Lim,3,32,16,Lecture,2,T,M
202040,Spring,2020,45491,CSIS,400,11,Advanced Cybersecurity,Armitage,3,32,16,Lecture,3,F,M
202040,Spring,2020,45569,CSIS,400,06H,Game Programming in Unity,Lim,1,16,11,Lecture,3,T,M
202040,Spring,2020,43597,CSIS,415,10T,Software Engineering II-Lab,Cotler,0,16,12,Lab,2,T,M
202040,Spring,2020,43997,CSIS,415,13M,Software Engineering II-Lab,Cotler,0,16,10,Lab,2,T,M
202040,Spring,2020,42045,CSIS,415,6E,Software Engineering II,Cotler,3,32,21,Lecture,2,T,M
